ID,stations_name,stations_en_name,area,area_en_name,lon,lat
2636A,鑫源开发区,Xinyuankaifaqu,汉中,Hanzhong,107.0089,33.1138
2637A,南郑大河坎水厂,Nanzhengdahekanshuichang,汉中,Hanzhong,107.007,33.0323
2638A,红石峡森林公园　,Hongshixiasenlingongyuan,榆林,Yulin,109.7414,38.3344
2639A,世纪广场　,Shijiguangchang,榆林,Yulin,109.7456,38.2911
2640A,实验中学,Shiyanzhongxue,榆林,Yulin,109.7289,38.2839
2641A,环保监测大楼　,Huanbaojiancedalou,榆林,Yulin,109.7336,38.2478
2642A,香溪洞,Xiangxidong,安康,Ankang,109.0311,32.6778
2643A,安康市监测站,Ankangshijiancezhan,安康,Ankang,109.0281,32.6939
2644A,汉滨区检察院,Hanbinqujianchayuan,安康,Ankang,109.0072,32.6975
2645A,监测站,Jiancezhan,商洛,Shangluo,109.9154,33.8715
2646A,东龙山气象局,Donglongshanqixiangju,商洛,Shangluo,109.966,33.8509
2647A,豫源饭店,Yuyuanfandian,白银,Baiyin,104.1731,36.5458
2648A,动力公司,Dongligongsi,白银,Baiyin,104.1731,36.5481
2649A,仙人崖,Xianrenya,天水,Tianshui,106.005,34.3469
2650A,进步巷,Jinbuxiang,天水,Tianshui,105.7281,34.5814
2651A,文化馆,Wenhuaguan,天水,Tianshui,105.8614,34.5653
2652A,监测站,Jiancezhan,武威,Wuwei,102.6219,37.9311
2653A,雷台,Leitai,武威,Wuwei,102.6469,37.9358
2654A,监测站,Jiancezhan,张掖,Zhangye,100.4686,38.9467
2655A,科委,Kewei,张掖,Zhangye,100.4497,38.9389
2656A,监测站,Jiancezhan,平凉,Pingliang,106.6692,35.5461
2657A,博物馆,Bowuguan,平凉,Pingliang,106.7039,35.5294
2658A,仓门街子站,Cangmenjiezizhan,酒泉,Jiuquan,98.509,39.746
2659A,富康家世界子站,Fukangjiashijiezizhan,酒泉,Jiuquan,98.5023,39.7294
2660A,区环保局,Quhuanbaoju,庆阳,Qingyang,107.6831,35.7289
2661A,粮贸总公司,Liangmaozonggongsi,庆阳,Qingyang,107.6406,35.5236
2662A,市环保局,Shihuanbaoju,庆阳,Qingyang,107.6364,35.7067
2663A,监测站（原粮食局）,Jiancezhanyuanliangshiju,定西,Dingxi,104.6228,35.5714
2664A,南峰招待所（原起重机厂）,Nanfengzhaodaisuoyuanqizhongjichang,定西,Dingxi,104.6169,35.5975
2665A,汉王镇固水子,Hanwangzhengushuizi,陇南,Longnan,105.0822,33.3261
2666A,市林业局,Shilinyeju,陇南,Longnan,104.9306,33.3861
2667A,环保局,Huanbaoju,临夏州,Linxiazhou,103.2139,35.6039
2668A,州委党校,Zhouweidangxiao,临夏州,Linxiazhou,103.2064,35.5997
2669A,监测站,Jiancezhan,甘南州,Gannanzhou,102.905,35.0003
2670A,平安县,Pinganxian,海东地区,Haidongdiqu,102.1086,36.4997
2671A,海晏县西海镇,Haiyanxianxihaizhen,海北州,Haibeizhou,100.9048,36.9639
2672A,同仁县隆务镇,Tongrenxianlongwuzhen,黄南州,Huangnanzhou,102.0199,35.5102
2673A,共和县恰卜恰镇,Gonghexianqiabuqiazhen,海南州,Hainanzhou,100.6188,36.2866
2674A,玛沁县大武镇,Maqinxiandawuzhen,果洛州,Guoluozhou,100.2561,34.4714
2675A,玉树县结古镇,Yushuxianjieguzhen,玉树州,Yushuzhou,97,33.0014
2676A,德令哈市,Delinghashi,海西州,Haixizhou,97.3731,37.3753
2677A,教育园区,Jiaoyuyuanqu,吴忠,Wuzhong,106.1532,37.9648
2678A,高级中学,Gaojizhongxue,吴忠,Wuzhong,106.2025,37.9844
2679A,新区二泵站,Xinquerbengzhan,吴忠,Wuzhong,106.196,37.9723
2680A,沙坡头消防站,Shapotouxiaofangzhan,中卫,Zhongwei,105.0197,37.4514
2681A,官桥站,Guanqiaozhan,中卫,Zhongwei,105.18,37.0172
2682A,环保局站,Huanbaojuzhan,中卫,Zhongwei,105.1971,37.5002
2683A,马园,Mayuan,固原,Guyuan,106.2319,36.1417
2684A,监测站,Jiancezhan,固原,Guyuan,106.2792,36.0022
2685A,新区,Xinqu,固原,Guyuan,106.2375,36.0211
2686A,市环保局,Shihuanbaoju,吐鲁番地区,Tulufandiqu,89.191,42.9409
2687A,地区环保局,Diquhuanbaoju,吐鲁番地区,Tulufandiqu,89.1673,42.9559
2688A,地区监测站,Diqujiancezhan,哈密地区,Hamidiqu,93.5128,42.8172
2689A,哈密师范学校,Hamishifanxuexiao,哈密地区,Hamidiqu,93.4961,42.8328
2690A,天山天池,Tianshantianchi,昌吉州,Changjizhou,87.9897,44.1564
2691A,州监测站,Zhoujiancezhan,昌吉州,Changjizhou,87.2997,44.0114
2692A,新区政务中心,Xinquzhengwuzhongxin,昌吉州,Changjizhou,87.2717,44.0297
2693A,博乐市西郊区,Boleshixijiaoqu,博州,Bozhou,82.0485,44.9079
2694A,市环保局,Shihuanbaoju,博州,Bozhou,82.0806,44.8969
2695A,电视台,Dianshitai,阿克苏地区,Akesudiqu,80.2828,41.1636
2696A,艺术中心,Yishuzhongxin,阿克苏地区,Akesudiqu,80.2956,41.1933
2697A,市人民政府,Shirenminzhengfu,克孜勒苏州,Kezilesuzhou,76.1861,39.7153
2698A,巡警大队,Xunjingdadui,喀什地区,Kashendiqu,75.9828,39.5371
2699A,吾办,Wuban,喀什地区,Kashendiqu,75.9771,39.4699
2700A,市环境监测站,Shihuanjingjiancezhan,喀什地区,Kashendiqu,75.9435,39.4365
2701A,地区站,Diquzhan,和田地区,Hetiandiqu,79.9485,37.1152
2702A,古江巴格乡院内,Gujiangbagexiangyuannei,和田地区,Hetiandiqu,79.9117,37.1013
2703A,市环保局,Shihuanbaoju,伊犁哈萨克州,Yilihasakezhou,81.2815,43.9404
2704A,新政府片区,Xinzhengfupianqu,伊犁哈萨克州,Yilihasakezhou,81.2867,43.895
2705A,第二水厂,Diershuichang,伊犁哈萨克州,Yilihasakezhou,81.3364,43.941
2706A,东门外小游园,Dongmenwaixiaoyouyuan,塔城地区,Tachengdiqu,82.9994,46.7432
2707A,小东沟,Xiaodonggou,阿勒泰地区,Aletaidiqu,88.1214,47.9047
2708A,市站,Shizhan,阿勒泰地区,Aletaidiqu,88.1267,47.8515
2709A,艾青诗歌馆,Aiqingshigeguan,石河子,Shihezi,86.0497,44.2967
2710A,阳光学校,Yangguangxuexiao,石河子,Shihezi,86.0697,44.3075
2711A,农水大厦,Nongshuidasha,五家渠,Wujiaqu,87.5475,44.1756
2835A,四十中小,Sishizhongxiao,攀枝花,Panzhihua,101.7227,26.567
2842A,湖里中学,Hulizhongxue,厦门,Shamen,118.0936,24.5058
